,ID,Gender,Age,Customer Type,Type of Travel,Class,Flight Distance,Departure Delay,Arrival Delay,Departure and Arrival Time Convenience,Ease of Online Booking,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort,Leg Room Service,Cleanliness,Food and Drink,In-flight Service,In-flight Wifi Service,In-flight Entertainment,Baggage Handling
70444,70445,Male,37,Returning,Personal,Economy,187,0,0.0,4,2,5,2,4,5,2,5,5,5,4,2,5,5
70445,70446,Female,38,Returning,Personal,Economy,187,197,203.0,4,2,5,5,3,4,5,4,5,2,3,2,3,4
70446,70447,Female,50,Returning,Personal,Economy,187,0,0.0,4,2,4,2,3,4,2,2,3,2,4,2,4,4
70447,70448,Female,10,Returning,Personal,Economy,187,0,0.0,4,0,5,0,2,4,5,4,5,5,5,3,5,5
70448,70449,Male,64,Returning,Personal,Economy,187,0,0.0,4,0,4,0,2,4,2,5,3,3,5,2,3,5
70449,70450,Female,55,Returning,Business,Business,3151,0,0.0,3,3,5,5,3,4,5,4,3,4,4,3,4,5
70450,70451,Male,59,Returning,Business,Business,2962,54,46.0,4,0,5,4,4,1,5,1,4,2,1,0,1,1
70451,70452,Male,41,Returning,Business,Business,3753,7,4.0,5,5,5,5,5,5,4,4,3,4,5,5,5,5
70452,70453,Male,45,Returning,Business,Business,187,0,0.0,4,0,4,4,5,5,4,5,4,2,5,0,5,5
70453,70454,Female,59,Returning,Business,Business,2071,46,64.0,1,4,3,4,4,4,5,4,5,2,4,4,4,4
70454,70455,Female,22,Returning,Business,Business,2301,4,0.0,1,1,3,5,1,3,4,5,5,5,4,1,5,5
70455,70456,Male,55,Returning,Business,Business,867,122,128.0,4,4,4,4,4,4,5,4,4,3,4,4,4,4
70456,70457,Female,48,Returning,Business,Business,867,0,0.0,5,5,5,4,5,4,5,4,5,2,4,5,4,4
70457,70458,Female,41,Returning,Business,Business,3531,0,0.0,4,4,5,4,4,4,5,4,5,3,4,4,4,4
70458,70459,Male,60,Returning,Business,Business,3858,0,0.0,3,4,4,5,3,4,5,4,3,2,4,3,4,4
70459,70460,Male,22,Returning,Business,Business,3642,3,0.0,5,4,4,5,5,5,5,5,5,5,5,5,5,5
70460,70461,Female,55,Returning,Business,Business,2889,15,0.0,2,2,3,4,2,4,4,4,4,4,4,2,4,4
70461,70462,Male,39,Returning,Business,Business,3861,0,0.0,5,5,5,5,5,3,5,4,4,5,3,5,3,3
70462,70463,Female,60,Returning,Business,Business,3255,19,27.0,4,4,4,5,4,4,5,4,3,3,4,4,4,4
70463,70464,Female,53,Returning,Business,Business,867,0,19.0,1,1,3,5,1,2,5,2,5,4,2,1,2,2
70464,70465,Female,54,Returning,Business,Business,3283,0,2.0,1,1,4,5,1,5,5,5,4,4,5,1,5,5
70465,70466,Male,20,Returning,Business,Economy,867,0,0.0,1,2,1,2,1,2,4,5,2,2,4,2,2,4
70466,70467,Male,45,Returning,Business,Business,2580,0,11.0,3,3,3,4,3,5,4,5,4,3,5,3,5,5
70467,70468,Male,59,Returning,Business,Business,2980,0,29.0,5,5,4,5,5,4,5,4,3,3,4,5,4,4
70468,70469,Male,27,First-time,Business,Business,867,0,1.0,3,3,5,3,4,5,2,3,2,2,4,3,2,4
70469,70470,Female,52,Returning,Business,Business,3178,0,0.0,3,3,3,5,3,4,4,4,4,3,4,3,4,4
70470,70471,Male,41,Returning,Business,Business,2293,0,5.0,1,1,3,5,1,4,4,4,5,3,4,1,4,4
70471,70472,Male,33,Returning,Business,Business,867,0,0.0,5,5,4,4,5,5,4,4,4,4,4,5,4,4
70472,70473,Female,26,First-time,Business,Business,867,0,0.0,4,4,4,4,1,5,4,5,4,4,4,4,4,5
70473,70474,Male,25,First-time,Business,Business,867,0,0.0,4,3,5,3,4,5,2,5,2,2,4,3,2,4
70474,70475,Female,60,Returning,Business,Business,867,0,0.0,1,1,3,4,1,5,5,5,5,5,5,1,5,5
70475,70476,Male,32,Returning,Business,Business,2411,0,0.0,2,2,1,3,2,2,4,1,4,4,2,4,4,3
70476,70477,Male,54,Returning,Business,Business,867,0,0.0,2,1,4,4,2,2,3,2,1,3,2,2,2,2
70477,70478,Female,38,Returning,Business,Business,3192,0,0.0,2,3,4,5,2,5,5,5,5,4,5,2,5,5
70478,70479,Male,47,Returning,Business,Business,3683,0,0.0,1,1,5,4,1,5,4,5,3,2,5,1,5,5
70479,70480,Female,36,First-time,Business,Economy,867,64,51.0,2,2,2,2,4,1,3,2,4,4,4,2,4,3
70480,70481,Male,60,Returning,Business,Business,2902,0,0.0,2,2,3,5,2,5,5,5,5,3,5,2,5,5
70481,70482,Female,25,Returning,Business,Business,1714,0,106.0,1,1,2,4,1,2,4,3,4,4,4,4,4,4
70482,70483,Female,30,Returning,Business,Business,3481,0,0.0,4,4,2,4,4,3,4,2,4,4,4,4,4,4
70483,70484,Male,12,Returning,Business,Business,867,0,0.0,5,5,5,4,5,5,3,4,3,3,4,5,3,5
70484,70485,Female,24,Returning,Business,Business,2626,0,0.0,2,2,2,3,2,1,3,1,3,3,4,3,3,4
70485,70486,Male,18,First-time,Business,Economy,867,0,0.0,2,2,1,2,3,3,5,2,5,5,4,2,5,3
70486,70487,Female,25,First-time,Business,Economy,867,2,14.0,2,2,3,2,4,4,4,1,4,4,3,2,4,3
70487,70488,Male,39,Returning,Business,Business,2647,0,5.0,1,1,4,4,1,5,5,5,5,3,5,1,5,5
70488,70489,Male,49,Returning,Business,Business,3285,0,0.0,3,3,5,5,3,5,4,5,3,2,5,3,5,5
70489,70490,Male,42,Returning,Business,Economy,867,1,35.0,1,1,2,2,1,4,2,5,2,2,1,2,2,2
70490,70491,Male,22,First-time,Business,Business,867,0,0.0,4,5,5,4,4,3,5,3,2,2,5,5,2,4
70491,70492,Female,80,Returning,Business,Business,3502,8,27.0,3,5,1,3,3,2,4,2,3,1,2,2,2,2
70492,70493,Female,17,Returning,Business,Business,867,0,42.0,1,1,2,2,1,4,2,2,2,2,3,2,2,3
70493,70494,Female,42,Returning,Business,Economy,867,0,0.0,2,2,1,1,2,5,3,4,5,5,5,4,5,5
70494,70495,Female,17,Returning,Business,Business,3195,0,0.0,1,1,4,3,1,2,3,3,3,3,4,3,3,4
70495,70496,Male,34,Returning,Business,Economy,867,0,0.0,4,4,4,2,4,4,2,4,2,2,3,2,2,4
70496,70497,Female,41,Returning,Business,Economy,467,0,27.0,1,5,1,3,5,1,3,5,3,3,2,3,3,2
70497,70498,Male,28,Returning,Personal,Economy,867,52,38.0,5,5,3,5,4,3,1,2,1,1,4,5,1,4
70498,70499,Male,31,Returning,Personal,Economy,867,95,121.0,1,1,4,1,3,4,3,1,3,3,4,1,3,4
70499,70500,Male,28,Returning,Personal,Economy,867,0,0.0,4,2,4,2,2,3,2,3,2,2,5,2,2,2
70500,70501,Female,33,Returning,Personal,Economy,867,3,62.0,3,2,1,2,3,3,4,3,5,5,4,2,5,4
70501,70502,Female,64,Returning,Personal,Economy,867,49,31.0,1,4,1,4,4,2,4,4,3,4,2,4,2,2
70502,70503,Female,14,Returning,Personal,Economy,867,0,0.0,4,3,4,3,3,5,4,4,4,4,2,3,4,5
70503,70504,Male,51,Returning,Personal,Economy,867,2,0.0,2,3,4,3,2,3,4,2,4,4,2,3,4,2
70504,70505,Female,25,Returning,Personal,Economy,867,0,0.0,4,1,4,1,1,3,3,1,3,3,4,1,3,3
70505,70506,Female,70,Returning,Personal,Economy,867,0,0.0,5,2,5,5,1,1,5,2,3,4,1,2,1,1
70506,70507,Female,64,Returning,Personal,Economy,867,0,0.0,5,3,3,2,2,1,3,3,5,3,1,3,1,1
70507,70508,Female,13,Returning,Personal,Economy,867,77,70.0,3,3,1,3,1,5,4,1,4,4,5,3,4,4
70508,70509,Male,21,Returning,Personal,Economy,867,0,0.0,5,2,2,2,2,1,1,4,1,1,5,1,1,3
70509,70510,Male,32,Returning,Personal,Economy,867,0,0.0,4,3,1,3,2,4,2,2,4,4,5,3,4,5
70510,70511,Male,10,Returning,Personal,Economy,867,0,0.0,4,4,3,4,1,4,4,4,4,4,5,4,4,4
70511,70512,Female,21,Returning,Personal,Economy,867,0,0.0,4,3,3,3,2,3,1,3,1,1,5,3,1,4
70512,70513,Female,54,Returning,Personal,Economy,867,0,0.0,4,5,5,5,2,4,4,5,3,3,4,5,4,1
70513,70514,Female,52,Returning,Personal,Economy,867,0,0.0,5,1,4,5,3,2,5,1,4,4,2,2,2,2
70514,70515,Female,31,Returning,Personal,Economy,867,0,0.0,1,2,3,2,4,4,2,5,2,2,3,3,2,4
70515,70516,Male,44,Returning,Personal,Economy,867,0,3.0,5,2,4,2,1,4,5,1,4,4,1,2,4,2
70516,70517,Female,21,Returning,Business,Business,2319,0,0.0,5,5,4,4,5,4,4,2,4,4,5,5,4,5
70517,70518,Male,53,Returning,Business,Business,3486,0,0.0,2,2,3,4,2,5,4,5,3,3,5,2,5,5
70518,70519,Male,50,Returning,Business,Business,3388,1,6.0,3,3,4,4,3,5,5,5,3,4,5,3,5,5
70519,70520,Female,56,Returning,Business,Business,3758,0,0.0,4,4,5,4,4,5,5,5,4,5,5,4,5,5
70520,70521,Female,60,Returning,Business,Business,1889,0,0.0,2,3,5,5,2,5,4,5,3,3,5,2,5,5
70521,70522,Female,39,Returning,Business,Economy Plus,467,0,0.0,1,1,2,3,1,1,3,4,3,3,3,3,3,5
70522,70523,Female,44,Returning,Business,Business,1258,0,0.0,4,4,3,4,4,3,5,3,3,4,3,4,3,3
70523,70524,Female,49,Returning,Business,Business,1258,0,0.0,3,3,4,5,3,5,4,5,5,3,5,3,5,5
70524,70525,Male,44,First-time,Business,Business,1258,30,48.0,3,3,3,3,5,5,3,2,3,3,5,3,3,5
70525,70526,Male,33,Returning,Business,Business,1666,0,0.0,2,2,3,4,2,5,4,2,4,4,5,2,4,5
70526,70527,Male,23,Returning,Business,Business,1258,0,3.0,3,3,3,4,3,5,4,2,4,4,4,3,4,4
70527,70528,Male,23,First-time,Business,Economy,1258,0,19.0,0,0,3,0,5,4,4,5,4,4,4,1,4,4
70528,70529,Female,46,Returning,Business,Business,3017,0,0.0,4,3,3,4,4,3,5,3,5,4,3,4,3,3
70529,70530,Female,46,Returning,Business,Business,3003,0,0.0,1,1,2,4,1,1,3,1,2,1,1,1,1,1
70530,70531,Male,66,Returning,Personal,Business,1258,0,0.0,4,1,3,3,2,2,4,1,3,4,2,1,2,2
70531,70532,Male,38,Returning,Personal,Business,1258,0,0.0,4,4,3,3,4,5,4,4,3,2,5,4,5,5
70532,70533,Female,37,Returning,Personal,Business,1258,65,90.0,4,3,5,5,2,3,4,3,4,5,3,3,3,2
70533,70534,Male,46,Returning,Business,Business,1258,0,,3,3,3,4,3,5,4,5,4,5,5,3,5,5
70534,70535,Male,22,First-time,Business,Economy,1258,0,0.0,5,5,4,5,1,3,4,4,4,4,4,5,4,4
70535,70536,Female,57,Returning,Business,Business,3162,0,0.0,1,1,4,5,1,4,5,4,3,5,4,1,4,4
70536,70537,Female,43,Returning,Business,Business,2539,0,0.0,1,1,4,5,1,4,4,4,5,4,4,1,4,4
70537,70538,Male,33,Returning,Business,Business,2908,0,0.0,3,3,5,5,3,3,5,4,5,5,4,3,5,4
70538,70539,Female,45,Returning,Business,Business,1258,0,0.0,3,3,3,4,3,5,4,5,4,3,5,3,5,5
70539,70540,Male,34,Returning,Business,Business,1258,0,18.0,3,3,4,5,3,3,4,3,4,5,3,3,3,3
70540,70541,Male,44,Returning,Business,Business,1258,27,26.0,5,5,3,4,5,5,5,5,5,2,5,5,5,5
70541,70542,Male,26,Returning,Business,Business,1258,0,0.0,1,1,5,4,1,3,4,2,4,4,4,1,4,4
70542,70543,Female,48,First-time,Business,Business,1258,24,26.0,5,5,5,5,4,4,5,5,5,5,5,5,5,4
70543,70544,Male,25,Returning,Business,Business,1258,0,0.0,5,5,3,5,5,3,5,2,5,5,5,5,5,4
70544,70545,Female,55,Returning,Business,Business,1258,0,6.0,5,5,5,4,5,5,4,5,5,3,5,5,5,5
70545,70546,Male,37,Returning,Business,Business,1258,0,5.0,2,1,5,4,1,4,5,4,5,3,4,1,4,4
70546,70547,Female,50,Returning,Business,Business,1258,0,0.0,2,2,5,5,2,5,5,5,4,5,5,2,5,5
70547,70548,Male,43,Returning,Business,Business,3221,0,39.0,1,1,5,5,1,4,5,4,5,3,4,1,4,4
70548,70549,Female,30,Returning,Business,Business,1541,55,50.0,4,4,3,4,4,3,3,2,3,3,4,4,3,5
70549,70550,Male,47,Returning,Business,Business,3641,0,11.0,1,1,1,4,1,1,4,1,3,3,1,1,1,1
70550,70551,Female,40,Returning,Business,Business,2753,0,11.0,4,4,3,3,4,4,4,3,3,2,4,4,4,4
70551,70552,Male,24,First-time,Business,Economy,1258,0,0.0,2,2,3,2,2,5,2,3,2,2,4,2,2,4
70552,70553,Male,48,Returning,Business,Business,3478,0,9.0,3,3,3,5,3,3,5,3,4,5,3,3,3,3
70553,70554,Male,23,Returning,Business,Economy,1258,0,5.0,3,3,3,2,3,2,2,2,2,2,3,2,2,3
70554,70555,Male,51,Returning,Business,Business,3780,0,0.0,4,4,5,4,4,4,5,4,4,3,4,4,4,4
70555,70556,Male,41,First-time,Business,Business,1258,0,0.0,5,5,3,5,2,5,1,5,1,1,5,5,1,5
70556,70557,Male,24,First-time,Business,Economy,1258,0,0.0,3,3,4,3,1,4,3,5,3,3,4,3,3,5
70557,70558,Male,58,Returning,Business,Business,3219,57,43.0,3,3,5,4,3,3,5,3,3,3,3,3,3,3
70558,70559,Male,36,First-time,Business,Economy,1258,0,0.0,3,3,1,3,4,3,3,4,3,3,3,3,3,3
70559,70560,Male,61,Returning,Business,Business,1258,17,0.0,1,1,1,3,1,3,4,3,3,4,3,3,3,3
70560,70561,Male,27,Returning,Business,Business,3754,0,0.0,4,4,1,3,4,2,3,4,3,3,3,3,3,4
70561,70562,Male,52,Returning,Business,Economy,858,0,0.0,4,4,4,4,4,1,5,2,5,5,4,4,5,2
70562,70563,Male,61,Returning,Business,Economy,858,0,0.0,4,5,2,2,5,1,2,3,2,2,3,2,2,3
70563,70564,Female,30,First-time,Business,Economy,858,0,8.0,4,4,3,4,5,3,3,3,3,3,5,3,3,1
70564,70565,Female,23,First-time,Business,Economy,1258,0,0.0,1,1,1,1,3,5,1,4,1,1,5,1,1,1
70565,70566,Male,38,First-time,Business,Economy,858,0,0.0,1,1,4,1,1,4,1,5,1,1,2,1,1,5
70566,70567,Male,36,First-time,Business,Economy,858,6,0.0,3,3,1,3,4,3,1,4,1,1,1,3,1,5
70567,70568,Female,37,First-time,Business,Economy,858,0,3.0,3,3,4,3,4,2,3,2,3,3,1,4,3,1
70568,70569,Male,67,Returning,Personal,Economy,1258,0,0.0,4,3,5,3,1,4,3,2,3,3,5,3,3,4
70569,70570,Male,35,Returning,Personal,Economy,1258,0,14.0,5,3,3,3,3,4,3,2,3,3,5,3,3,4
70570,70571,Male,8,Returning,Personal,Economy,1258,0,0.0,5,4,3,4,3,3,3,3,3,3,5,4,3,3
70571,70572,Female,50,Returning,Personal,Economy,1258,0,0.0,5,2,4,3,3,5,5,2,5,3,5,2,5,3
70572,70573,Male,26,Returning,Personal,Economy,1258,111,158.0,4,1,5,5,4,4,5,4,5,1,4,1,5,5
70573,70574,Male,7,Returning,Personal,Economy,1258,0,0.0,4,3,5,3,3,4,4,4,4,4,5,3,4,3
70574,70575,Male,9,Returning,Personal,Economy,1258,0,0.0,5,2,4,2,4,5,2,3,2,2,4,2,2,4
70575,70576,Male,51,Returning,Personal,Economy,1258,0,0.0,5,5,5,5,1,5,3,4,3,3,4,5,3,5
70576,70577,Male,20,Returning,Personal,Economy,1258,0,10.0,5,1,5,1,4,3,2,5,2,2,4,1,2,3
70577,70578,Male,70,Returning,Personal,Economy,1258,0,0.0,1,2,2,2,2,2,1,1,1,1,2,2,1,1
70578,70579,Male,42,Returning,Personal,Economy,1258,28,36.0,4,3,4,3,2,5,1,4,1,1,4,3,1,4
70579,70580,Male,62,Returning,Personal,Economy,1258,0,0.0,4,0,5,0,5,3,4,4,4,4,4,0,4,5
70580,70581,Male,22,Returning,Personal,Economy,1258,0,0.0,4,4,3,4,4,3,2,5,2,2,4,4,2,5
70581,70582,Female,47,Returning,Personal,Economy,1258,0,10.0,5,1,3,4,4,3,5,1,3,2,3,1,3,1
70582,70583,Male,68,Returning,Personal,Economy,1258,0,0.0,3,2,4,2,2,3,2,5,2,2,2,2,2,1
70583,70584,Male,27,Returning,Personal,Economy,1258,5,0.0,5,4,5,4,3,3,4,5,3,3,4,4,3,5
70584,70585,Female,12,First-time,Business,Economy,1258,27,9.0,3,3,2,3,4,2,3,1,3,3,4,3,3,3
70585,70586,Female,37,First-time,Business,Business,1258,2,0.0,1,1,4,1,1,5,1,3,1,1,4,1,1,5
70586,70587,Female,40,Returning,Business,Economy Plus,1258,0,0.0,1,1,2,2,1,1,2,5,2,2,3,2,2,4
70587,70588,Male,39,Returning,Business,Business,1258,0,0.0,4,4,4,4,4,5,4,5,5,3,5,4,5,5
70588,70589,Female,24,Returning,Personal,Economy Plus,1258,0,0.0,4,2,4,2,3,3,2,2,2,2,4,2,2,3
70589,70590,Male,70,Returning,Personal,Economy Plus,1258,0,0.0,5,3,5,3,2,4,3,5,3,3,5,3,3,3
70590,70591,Male,54,Returning,Business,Business,2611,0,0.0,1,1,3,3,1,4,3,5,3,4,3,1,5,4
70591,70592,Male,25,Returning,Business,Business,2611,0,25.0,4,4,2,2,4,4,2,2,2,3,3,2,4,3
70592,70593,Female,35,Returning,Business,Business,2611,0,0.0,2,2,3,3,2,3,3,4,3,3,5,2,5,5
70593,70594,Female,35,Returning,Business,Business,2611,109,120.0,5,4,4,4,4,3,4,4,4,4,3,4,3,5
70594,70595,Female,41,Returning,Business,Business,2611,11,9.0,1,1,4,4,1,4,4,1,4,3,1,4,3,3
70595,70596,Female,46,Returning,Business,Business,2611,0,0.0,4,4,4,4,4,4,4,5,4,4,4,4,4,5
70596,70597,Male,29,First-time,Business,Business,2611,11,1.0,3,3,3,3,3,2,3,3,3,3,5,3,5,5
70597,70598,Male,58,Returning,Business,Business,2611,0,22.0,3,3,3,3,3,4,3,3,3,3,2,3,4,3
70598,70599,Male,27,First-time,Business,Business,2611,0,17.0,2,2,4,4,3,3,4,5,4,2,5,2,3,4
70599,70600,Male,33,First-time,Business,Business,2611,0,0.0,4,4,4,4,2,1,4,2,4,4,2,4,1,3
70600,70601,Male,54,Returning,Business,Business,3273,56,71.0,4,4,5,5,4,3,5,5,5,5,3,4,4,3
70601,70602,Male,68,Returning,Personal,Economy,2611,0,0.0,2,1,2,2,2,4,2,2,2,1,3,1,1,3
70602,70603,Male,40,Returning,Personal,Economy,2611,0,0.0,1,1,4,4,1,4,4,1,4,1,3,0,4,2
70603,70604,Male,34,Returning,Personal,Economy,2611,0,6.0,2,3,5,5,3,5,5,3,5,3,4,3,1,2
70604,70605,Male,59,Returning,Personal,Economy,2611,0,0.0,1,2,1,1,1,1,1,1,1,2,3,2,3,1
70605,70606,Male,44,Returning,Personal,Economy,2611,0,0.0,4,4,4,4,3,2,4,1,4,4,1,4,4,2
70606,70607,Female,17,Returning,Personal,Economy,2611,0,0.0,2,5,3,5,4,3,3,4,3,5,3,5,3,4
70607,70608,Female,41,Returning,Business,Business,2611,0,0.0,1,1,4,4,1,4,4,5,4,4,5,1,3,4
70608,70609,Male,60,Returning,Business,Business,2611,0,0.0,4,4,4,4,4,3,4,4,4,4,5,4,4,5
70609,70610,Male,17,Returning,Personal,Economy Plus,2611,10,0.0,4,1,3,3,1,4,3,4,3,1,4,1,3,4
70610,70611,Male,39,First-time,Business,Business,817,0,0.0,3,3,3,3,3,4,4,3,4,4,3,3,4,4
70611,70612,Male,55,Returning,Business,Business,3810,0,0.0,2,2,5,5,2,5,4,5,4,3,5,2,5,5
70612,70613,Male,52,Returning,Business,Business,3935,0,25.0,1,1,3,5,1,4,5,4,3,3,4,1,4,4
70613,70614,Female,41,Returning,Business,Business,1926,0,0.0,4,4,3,5,4,4,4,4,3,2,4,4,4,4
70614,70615,Male,49,Returning,Business,Business,3249,0,4.0,5,5,4,4,5,4,4,4,4,2,4,5,4,4
70615,70616,Male,13,First-time,Business,Economy,1217,0,0.0,0,0,3,0,3,3,4,5,2,2,4,1,2,3
70616,70617,Male,24,Returning,Business,Business,3364,4,15.0,1,1,3,2,1,3,2,3,2,2,2,2,2,2
70617,70618,Female,37,Returning,Business,Economy,1217,0,0.0,0,0,1,0,3,1,1,2,1,1,4,1,1,4
70618,70619,Male,34,Returning,Business,Business,1217,33,39.0,1,1,2,3,1,4,3,4,2,4,4,4,4,4
70619,70620,Female,49,Returning,Business,Business,3080,0,0.0,1,2,3,3,1,3,3,3,3,5,3,3,3,3
70620,70621,Female,15,Returning,Business,Business,2152,12,6.0,4,4,4,3,4,2,3,5,3,3,3,3,3,4
70621,70622,Female,12,Returning,Business,Economy,1217,0,0.0,5,5,3,1,5,4,3,4,1,1,3,1,1,4
70622,70623,Male,53,Returning,Business,Business,1217,26,67.0,4,4,4,3,4,3,3,3,1,2,3,3,3,3
70623,70624,Female,49,Returning,Business,Economy,817,3,0.0,3,3,1,3,3,4,4,4,3,4,4,4,4,4
70624,70625,Female,37,Returning,Business,Business,817,0,0.0,1,1,2,4,1,3,1,3,3,1,3,1,3,3
70625,70626,Male,50,Returning,Personal,Economy,1217,0,1.0,5,3,2,3,1,5,1,3,4,4,2,3,4,3
70626,70627,Male,12,Returning,Personal,Economy,1217,0,0.0,1,2,2,2,2,3,3,2,5,5,3,2,5,2
70627,70628,Male,55,Returning,Personal,Economy,1217,127,145.0,0,3,3,2,3,3,3,2,3,3,4,3,1,3
70628,70629,Female,47,Returning,Personal,Economy,1217,0,0.0,0,1,3,4,3,4,4,1,4,4,4,1,4,2
70629,70630,Male,27,Returning,Personal,Economy,1217,0,0.0,4,3,4,3,1,5,3,2,4,4,4,3,4,4
70630,70631,Female,61,Returning,Personal,Economy,1217,0,0.0,4,0,4,5,1,4,5,0,4,5,4,0,4,4
70631,70632,Female,56,Returning,Personal,Economy,1217,0,0.0,5,4,5,5,4,5,4,4,5,4,5,4,5,5
70632,70633,Female,51,Returning,Business,Business,3879,0,0.0,3,5,5,5,3,5,5,5,3,3,5,3,5,5
70633,70634,Male,52,Returning,Business,Business,1217,0,12.0,1,1,4,4,1,4,5,4,5,2,4,1,4,4
70634,70635,Female,36,Returning,Business,Business,1217,13,0.0,3,3,4,5,3,4,5,4,4,2,4,3,4,4
70635,70636,Male,54,Returning,Personal,Economy Plus,1217,0,7.0,3,1,5,1,1,5,3,1,5,5,5,1,5,3
70636,70637,Female,34,Returning,Business,Economy,946,12,0.0,3,3,2,4,3,4,4,5,4,4,4,4,4,3
70637,70638,Female,57,Returning,Business,Business,1530,1,0.0,5,5,3,5,5,4,5,3,5,4,4,5,4,4
70638,70639,Female,46,Returning,Business,Business,946,0,6.0,1,1,4,4,1,5,5,5,4,4,5,1,5,5
70639,70640,Male,24,First-time,Business,Economy,946,0,6.0,1,1,5,1,1,4,2,3,2,2,4,1,2,5
70640,70641,Female,40,Returning,Business,Business,946,0,0.0,4,5,5,5,5,5,5,5,3,5,5,5,5,5
70641,70642,Female,44,Returning,Business,Business,2214,0,0.0,4,4,5,4,4,4,4,4,3,5,4,4,4,4
70642,70643,Female,25,Returning,Business,Business,946,0,0.0,2,2,3,3,2,4,2,5,2,2,4,2,2,4
70643,70644,Male,54,Returning,Business,Business,2126,0,0.0,2,2,5,4,2,2,4,2,3,3,2,2,2,2
70644,70645,Male,21,Returning,Business,Business,946,3,0.0,1,1,5,5,1,5,5,4,5,5,5,1,5,4
70645,70646,Female,38,First-time,Business,Business,946,0,0.0,4,4,4,4,3,3,4,2,4,4,5,4,4,4
70646,70647,Female,24,First-time,Business,Economy,946,0,0.0,3,3,4,3,3,3,1,4,1,1,4,3,1,5
70647,70648,Male,35,First-time,Business,Business,946,0,0.0,1,1,3,1,3,5,1,5,2,2,5,1,2,4
70648,70649,Male,54,Returning,Business,Business,3995,0,4.0,2,5,4,4,2,3,5,3,3,5,3,2,3,3
70649,70650,Male,24,Returning,Business,Business,1974,113,116.0,3,3,4,4,3,3,4,4,4,4,4,3,4,5
70650,70651,Female,32,First-time,Business,Business,946,0,0.0,3,3,3,3,3,5,5,3,5,5,5,3,5,5
70651,70652,Female,16,Returning,Business,Business,946,20,0.0,1,1,5,5,1,5,5,5,5,5,4,1,5,5
70652,70653,Male,35,Returning,Business,Business,946,11,0.0,3,3,4,3,3,2,4,2,3,1,2,2,2,2
70653,70654,Male,60,Returning,Business,Business,946,0,0.0,1,1,3,5,1,4,5,4,3,4,4,1,4,4
70654,70655,Male,29,Returning,Business,Business,2258,0,0.0,5,1,5,4,5,5,4,4,4,4,4,5,4,5
70655,70656,Female,23,Returning,Personal,Economy,946,0,0.0,3,3,1,3,4,4,3,1,3,3,3,3,3,3
70656,70657,Male,50,Returning,Personal,Economy,946,0,0.0,1,1,3,1,3,1,3,4,3,3,3,1,3,4
70657,70658,Male,34,Returning,Personal,Economy,946,79,83.0,4,4,4,4,2,2,5,2,5,5,2,4,5,2
70658,70659,Male,41,Returning,Business,Business,3972,0,0.0,4,4,3,4,4,3,5,4,3,2,3,4,3,3
70659,70660,Male,44,Returning,Business,Business,447,2,0.0,3,3,4,4,3,2,4,2,3,2,2,3,2,2
70660,70661,Male,46,Returning,Business,Business,1505,0,0.0,4,4,2,3,4,1,3,1,3,4,1,1,1,1
70661,70662,Female,41,Returning,Business,Business,447,10,1.0,5,2,2,4,5,3,3,3,3,3,3,3,3,3
70662,70663,Male,52,Returning,Business,Business,447,0,3.0,4,3,4,5,4,5,4,4,5,4,5,4,5,5
70663,70664,Female,41,Returning,Business,Business,3796,0,0.0,2,3,4,5,3,5,4,5,3,3,5,3,5,5
70664,70665,Male,43,Returning,Business,Business,3925,0,0.0,3,3,4,4,3,4,5,4,4,2,4,3,4,4
70665,70666,Male,50,Returning,Business,Business,3704,0,0.0,5,5,4,4,5,4,4,4,5,5,4,5,4,4
70666,70667,Male,47,Returning,Business,Business,1525,0,12.0,4,4,5,5,4,4,5,5,4,4,4,4,4,4
70667,70668,Female,54,Returning,Business,Business,447,0,0.0,1,1,4,5,1,4,4,4,4,3,4,1,4,4
70668,70669,Male,20,First-time,Business,Economy,447,0,0.0,4,2,3,2,2,5,2,4,2,2,4,1,2,5
70669,70670,Male,42,Returning,Business,Business,1896,11,0.0,5,5,5,4,5,4,5,4,4,2,4,5,4,4
70670,70671,Female,60,Returning,Business,Business,2644,0,0.0,1,1,4,4,1,4,4,4,5,5,4,1,4,4
70671,70672,Male,35,Returning,Business,Business,2978,13,12.0,4,4,4,3,4,4,4,4,4,4,4,4,4,4
70672,70673,Female,36,Returning,Business,Business,3731,17,28.0,2,2,5,5,2,4,4,5,5,3,4,2,4,4
70673,70674,Male,58,Returning,Business,Business,447,0,0.0,5,5,4,4,5,4,4,4,4,3,4,5,4,4
70674,70675,Female,29,Returning,Business,Business,447,0,0.0,3,3,1,2,3,3,1,2,1,1,4,1,1,4
70675,70676,Female,40,First-time,Business,Business,447,0,2.0,4,4,4,4,2,3,4,2,4,4,5,4,4,5
70676,70677,Female,27,Returning,Business,Economy,447,0,0.0,2,2,1,5,2,2,5,2,5,5,5,5,5,1
70677,70678,Female,39,First-time,Business,Economy,447,0,0.0,2,1,4,1,3,4,4,1,4,4,4,2,4,3
70678,70679,Male,48,Returning,Personal,Economy,447,0,0.0,3,2,3,2,2,1,3,4,3,3,2,2,3,2
70679,70680,Male,23,Returning,Personal,Economy,447,0,0.0,4,3,3,3,4,2,1,1,1,1,1,4,1,4
